id,user_id,url,created_at
67,392115841,https://youtu.be/5PwjPqh-WVI,2023-05-17 23:33:44.000000
68,317947062,https://youtu.be/jp67tX4i54c,2023-05-17 23:44:46.000000
69,317947062,https://youtu.be/VD1lhIdHdBQ,2023-05-17 23:45:29.000000
70,317947062,https://youtu.be/9glHyVEnJAE,2023-05-17 23:45:30.000000
71,392115841,https://youtu.be/kfsWXM3Yit8,2023-05-17 23:53:04.000000
72,882101257,https://youtu.be/-EVrU3mecSI,2023-05-18 00:00:17.000000
73,882101257,https://youtu.be/f9KwvtYsl1g,2023-05-18 00:05:40.000000
74,317947062,https://youtu.be/7LOW-zFO380,2023-05-18 00:15:09.000000
75,6025193051,https://youtu.be/J-ZePwXe14A,2023-05-18 00:15:38.000000
76,317947062,https://youtu.be/Ut8qAfWUW24,2023-05-18 00:16:22.000000
77,1622817526,https://youtu.be/6S1ho7B-ui0,2023-05-18 00:17:53.000000
78,882101257,https://youtu.be/HeK_Rb9Mkg0,2023-05-18 00:50:38.000000
79,1622817526,https://youtu.be/NA6oMmtJSrQ,2023-05-18 01:10:38.000000
80,1622817526,https://youtu.be/uIcmAyAJ5hE,2023-05-18 01:10:38.000000
81,882101257,https://youtu.be/C233y8-aY14,2023-05-18 01:22:43.000000
82,375571119,https://www.youtube.com/watch?v=rn-fGxWlnhM&ab_channel=INSTASAMKA,2023-05-23 22:03:04.000000
83,375571119,https://www.youtube.com/watch?v=utrkSO68KrE&ab_channel=Geoffplaysguitar-Topic,2023-05-23 22:03:05.000000
84,674997191,https://youtu.be/PD5Hbxz5Sfw,2023-05-31 21:17:38.000000
85,674997191,https://youtu.be/N56nBWBIlvk,2023-05-31 21:25:11.000000
86,208361769,https://youtu.be/jNfT49-cZE8,2023-05-31 21:26:15.000000
87,186662817,https://youtu.be/lttwxQXy--M,2023-05-31 21:27:37.000000
88,186662817,https://youtu.be/l9zhykWCxHE,2023-05-31 21:33:12.000000
89,186662817,https://youtu.be/cyzDWwdFoXE,2023-05-31 21:35:21.000000
90,400971250,https://youtu.be/UDwYxbSq2SU,2023-05-31 21:37:21.000000
91,400971250,https://youtu.be/w54NfoUuhXo,2023-05-31 21:37:22.000000
92,400971250,https://youtu.be/lnztmxfKJ1k,2023-05-31 21:38:59.000000
93,400971250,https://youtu.be/FMWtH685950,2023-05-31 21:39:27.000000
94,400971250,https://youtu.be/5PwjPqh-WVI,2023-05-31 21:39:41.000000
95,34229450,https://youtu.be/O8LTcNnc61w,2023-05-31 21:50:44.000000
96,34229450,https://youtu.be/B8SrgkxgMOU,2023-05-31 21:52:24.000000
97,674997191,https://youtu.be/3US-wiwKKd8,2023-05-31 21:25:11.000000
98,674997191,https://youtu.be/8saIbDHYuFg,2023-05-31 21:58:22.000000
99,6025193051,https://www.youtube.com/watch?v=HxSt__ROtI8&pp=ygUacnVubmluIGxvc2UgaXQgYWxsIGthcmFva2U%3D,2023-05-31 22:00:32.000000
100,1083764760,https://youtu.be/c0leue9EJDY,2023-05-31 22:00:35.000000
101,1083764760,https://youtu.be/9unJ0Zs-S54,2023-05-31 22:01:09.000000
102,625885058,https://youtu.be/cJ-tBdK2d0k,2023-05-31 22:02:48.000000
103,674997191,https://youtu.be/_J9po90y8es,2023-05-31 22:06:23.000000
104,1083764760,https://youtu.be/yH2mILMKC-0,2023-05-31 22:06:26.000000
105,1083764760,https://youtu.be/gIpx-EP2-gM,2023-05-31 22:06:44.000000
106,593437728,https://youtu.be/t3iU-7HND54,2023-05-31 22:07:18.000000
107,208361769,https://youtu.be/eGpM33XHyoE,2023-05-31 22:07:42.000000
108,674997191,https://youtu.be/7LOW-zFO380,2023-05-31 22:08:12.000000
109,674997191,https://youtu.be/h7vILHaFTiE,2023-05-31 22:09:03.000000
110,5762417922,https://youtu.be/Y6fSzew3Nf4,2023-05-31 22:09:46.000000
111,6286463441,https://youtu.be/y3rHoAicOo4,2023-05-31 22:09:57.000000
112,6075236906,https://youtu.be/7aNW9hRKYA8,2023-05-31 22:10:57.000000
113,5762417922,https://youtu.be/6BcmSdFKRe8,2023-05-31 22:11:03.000000
114,593437728,https://youtu.be/HQKYqTn9fE8,2023-05-31 22:11:46.000000
115,5762417922,https://youtu.be/1gJrXuRU-PQ,2023-05-31 22:12:15.000000
116,593437728,https://youtu.be/488aVBHUIHI,2023-05-31 22:12:24.000000
117,6075236906,https://youtu.be/sxHQbXm9CYs,2023-05-31 22:12:59.000000
118,5762417922,https://youtu.be/g2E5lS2evYA,2023-05-31 22:13:11.000000
119,593437728,https://youtu.be/r7vAruZVl88,2023-05-31 22:14:42.000000
120,186279815,https://youtu.be/53KaEEirdEI,2023-05-31 22:14:45.000000
121,1083764760,https://youtu.be/tW2cvXq4siI,2023-05-31 22:14:58.000000
122,593437728,https://youtu.be/nturlhtt7WA,2023-05-31 22:15:08.000000
123,186279815,https://youtu.be/AKhxmDm5oY0,2023-05-31 22:15:20.000000
124,956955911,https://youtu.be/zV4K9_cne8Y,2023-05-31 22:18:33.000000
125,394215470,https://youtu.be/DaOXEt6pxy8,2023-05-31 22:19:32.000000
126,1083764760,https://youtu.be/ABOYo7ioQJo,2023-05-31 22:20:13.000000
127,956955911,https://youtu.be/e33eKXZYYX4,2023-05-31 22:22:44.000000
128,137419778,https://youtu.be/er22tlN_aSw,2023-05-31 22:24:24.000000
129,526559570,https://youtu.be/I1SBneovIV8,2023-05-31 22:26:29.000000
130,526559570,https://youtu.be/bWc6lOmUlbc,2023-05-31 22:27:35.000000
131,6025193051,https://youtu.be/wJh7oddl-eM,2023-05-31 22:28:08.000000
132,6286463441,https://youtu.be/QGhPMDseLoQ,2023-05-31 22:30:30.000000
133,134566371,https://youtu.be/gvsWE7XGEp4,2023-05-31 22:33:32.000000
134,5394890891,https://youtu.be/SA9d1-7YgYY,2023-05-31 22:33:55.000000
135,1111877819,https://youtu.be/pqOoCpQyoQk,2023-05-31 22:34:30.000000
136,137419778,https://youtu.be/hhm-1Ez_Azk,2023-05-31 22:37:30.000000
137,394215470,https://youtu.be/RbBsC4xkkTk,2023-05-31 22:37:47.000000
138,1083764760,https://youtu.be/c0leue9EJDY,2023-05-31 22:37:57.000000
139,6286463441,https://youtu.be/OsXCC4YOR5o,2023-05-31 22:42:35.000000
140,1083764760,https://youtu.be/7aNW9hRKYA8,2023-05-31 22:42:35.000000
141,6025193051,https://youtu.be/_nHT_k9Rswc,2023-05-31 22:42:57.000000
142,186662817,https://youtu.be/0nxmS92MiSM,2023-05-31 22:46:21.000000
143,221663230,https://youtu.be/85EafjwKEQ8,2023-05-31 22:47:51.000000
144,593437728,https://youtu.be/nOz8QRycPRo,2023-05-31 22:48:25.000000
145,526559570,https://youtu.be/UxVpPdd7TVQ,2023-05-31 22:56:45.000000
146,526559570,https://youtu.be/crEENSIlKV0,2023-05-31 22:56:45.000000
147,6286463441,https://youtu.be/2TsngWCNiP0,2023-05-31 22:58:41.000000
148,6025193051,https://www.youtube.com/watch?v=rFsxIsoN23w&pp=ygUScGlsb293dGFsayBrYXJhb2tl,2023-05-31 22:59:36.000000
149,1060952579,https://youtu.be/jDXxUQZUlr4,2023-05-31 23:00:52.000000
150,1271068603,https://youtu.be/qls0MZUiPFw,2023-05-31 23:06:57.000000
151,391097238,https://youtu.be/y3rHoAicOo4,2023-05-31 23:07:06.000000
152,208361769,https://youtu.be/S78RmvtH79Y,2023-05-31 23:09:15.000000
153,391097238,https://youtu.be/r7vAruZVl88,2023-05-31 23:07:06.000000
154,391097238,https://youtu.be/ZmhreEtYSgg,2023-05-31 23:10:34.000000
155,391097238,https://youtu.be/5mwl3KGLiJY,2023-05-31 23:10:35.000000
156,1310819115,https://youtu.be/MBv_um_FELA,2023-05-31 23:11:11.000000
157,6286463441,https://youtu.be/V--t3nqOPU0,2023-05-31 23:14:07.000000
158,1310819115,https://youtu.be/WHayJZ3eMcE,2023-05-31 23:14:12.000000
159,1310819115,https://youtu.be/kIrZ8UtWMb8,2023-05-31 23:14:54.000000
160,817385950,https://youtu.be/y2LXPQ9j_Q0,2023-05-31 23:18:16.000000
161,1310819115,https://youtu.be/c8wn2fMYvns,2023-05-31 23:19:12.000000
162,708834460,https://youtu.be/-ueAtzwpW3w,2023-05-31 23:19:40.000000
163,6286463441,https://youtu.be/G80pg5iyX24,2023-05-31 23:22:29.000000
164,708834460,https://youtu.be/gBeOSmb_f3U,2023-05-31 23:22:32.000000
165,817385950,https://youtu.be/GFy08U8lsf4,2023-05-31 23:23:12.000000
166,526559570,https://youtu.be/pW07b9DMgnU,2023-05-31 23:23:40.000000
167,1271068603,https://youtu.be/HeK_Rb9Mkg0,2023-05-31 23:28:15.000000
168,1083764760,https://youtu.be/yH2mILMKC-0,2023-05-31 23:36:31.000000
169,6286463441,https://youtu.be/gw4j9S_VXUc,2023-05-31 23:39:38.000000
170,6075236906,https://youtu.be/2bb67GtsI80,2023-05-31 23:42:29.000000
171,917318792,https://youtu.be/Ca-5-d-B9Aw,2023-05-31 23:45:46.000000
172,917318792,https://youtu.be/AQOt75axc0Y,2023-05-31 23:45:46.000000
173,1310819115,https://youtu.be/ilwExzzvGmA,2023-05-31 23:46:06.000000
174,1310819115,https://youtu.be/nRjFavXA8pE,2023-05-31 23:46:52.000000
175,917318792,https://youtu.be/7JVTNEAPz_0,2023-05-31 23:47:32.000000
176,917318792,https://youtu.be/V2T5Ecc16mo,2023-05-31 23:47:32.000000
177,134566371,https://youtu.be/RtusJQ3dL_g,2023-05-31 23:49:50.000000
178,5394890891,https://youtu.be/i7fQZTVrdBM,2023-05-31 23:51:42.000000
179,1111877819,https://youtu.be/0qVxEO3qCaI,2023-05-31 23:52:15.000000
180,6286463441,https://youtu.be/v9JcCpLsTeU,2023-05-31 23:56:43.000000
181,1310819115,https://youtu.be/nRjFavXA8pE,2023-06-01 00:11:26.000000
182,208361769,https://youtu.be/U5E0_uowkPU,2023-06-01 00:36:18.000000
183,134566371,https://youtu.be/3L3sxOWA5vQ,2023-06-01 00:41:49.000000
184,1310819115,https://youtu.be/MBv_um_FELA,2023-06-01 00:59:03.000000
185,5762417922,https://youtu.be/-N-L1VOelh0,2023-06-01 00:59:30.000000
186,1271068603,https://youtu.be/HeK_Rb9Mkg0,2023-06-01 01:33:46.000000
187,375571119,https://youtu.be/Nj6aM9ljdQU,2023-06-07 17:19:47.000000
188,375571119,https://www.youtube.com/watch?v=utrkSO68KrE&ab_channel=Geoffplaysguitar-Topic,2023-06-07 17:19:47.000000
189,375571119,https://youtu.be/i7R6_7e10QM,2023-06-07 17:25:30.000000
190,375571119,https://www.youtube.com/watch?v=utrkSO68KrE&ab_channel=Geoffplaysguitar-Topic,2023-06-07 17:25:31.000000
191,210264519,https://youtu.be/jNfT49-cZE8,2023-06-07 23:09:17.000000
192,210264519,https://youtu.be/XWq1hK6XtjU,2023-06-07 23:09:18.000000
193,784689144,https://youtu.be/K6T5ph2BJwA,2023-06-07 23:09:26.000000
194,784689144,https://youtu.be/K6T5ph2BJwA,2023-06-07 23:09:27.000000
195,784689144,https://youtu.be/UA69QQkZSMc,2023-06-07 23:09:55.000000
196,210264519,https://youtu.be/ZparxmJmRbI,2023-06-07 23:10:08.000000
197,210264519,https://youtu.be/MCb6kJXj6jY,2023-06-07 23:10:09.000000
198,309015420,https://youtu.be/vikJX-rOP6U,2023-06-07 23:10:42.000000
199,784689144,https://youtu.be/YekEWGbEpw8,2023-06-07 23:13:43.000000
200,353604680,https://youtu.be/v9JcCpLsTeU,2023-06-07 23:26:23.000000
201,353604680,https://youtu.be/rooyX8r8xmw,2023-06-07 23:29:52.000000
202,353604680,https://youtu.be/Plq5IiR5wIY,2023-06-07 23:31:01.000000
203,784689144,https://youtu.be/aSK9tNTOtww,2023-06-07 23:33:11.000000
204,353604680,https://youtu.be/j9lv9VDA6Ao,2023-06-07 23:34:15.000000
205,353604680,https://youtu.be/MjQm7ntf5m8,2023-06-07 23:39:30.000000
206,625885058,https://youtu.be/m8CEEkqQiiY,2023-05-31 22:02:48.000000
207,353604680,https://youtu.be/PlLR7XFCoxk,2023-06-07 23:41:16.000000
208,625885058,https://youtu.be/cJ-tBdK2d0k,2023-06-07 23:41:26.000000
209,625885058,https://youtu.be/R8Bv6ooflAA,2023-06-07 23:42:24.000000
210,210264519,https://youtu.be/ZDELkiyWOOY,2023-06-07 23:46:36.000000
211,210264519,https://youtu.be/nkm2P3sooqE,2023-06-07 23:56:10.000000
212,353604680,https://youtu.be/xCJtwKRysQU,2023-06-07 23:59:06.000000
213,353604680,https://youtu.be/83ZFZPhxskc,2023-06-08 00:03:38.000000
214,353604680,https://youtu.be/WC5mvuqbT_o,2023-06-08 00:08:48.000000
215,784689144,https://youtu.be/0ssK6rrNT2U,2023-06-08 00:17:18.000000
216,353604680,https://youtu.be/J_FhZ-n3B5M,2023-06-08 00:17:41.000000
217,784689144,https://youtu.be/EmI2kGpHw1E,2023-06-08 00:17:18.000000
218,353604680,https://youtu.be/M7657oR7Y70,2023-06-08 00:18:35.000000
219,784689144,https://youtu.be/ytCGBztCnhc,2023-06-08 00:18:36.000000
220,210264519,https://youtu.be/AKlFiQHvCaE,2023-06-08 00:18:53.000000
221,210264519,https://youtu.be/8eT9RA5B4xs,2023-06-08 00:18:53.000000
222,353604680,https://youtu.be/uaK8FLttCzc,2023-06-08 00:20:31.000000
223,917318792,https://youtu.be/-F9D_vOqHZY,2023-06-08 00:24:59.000000
224,917318792,https://youtu.be/uw6TcOGH0t8,2023-06-08 00:25:23.000000
225,917318792,https://youtu.be/V2T5Ecc16mo,2023-06-08 00:25:46.000000
226,353604680,https://youtu.be/RVxuZvP4pGQ,2023-06-08 00:30:33.000000
227,625885058,https://youtu.be/jDXxUQZUlr4,2023-06-08 00:41:11.000000
228,210264519,https://youtu.be/ZDELkiyWOOY,2023-06-08 00:58:56.000000
229,210264519,https://youtu.be/jNfT49-cZE8,2023-06-08 00:58:56.000000
230,210264519,https://youtu.be/iaiZSQQN5sM,2023-06-08 01:00:22.000000
231,784689144,https://youtu.be/ROu3TpmQcWU,2023-06-08 01:25:28.000000
232,784689144,https://youtu.be/-GVEtpNzazE,2023-06-08 01:29:08.000000
233,703883881,https://youtu.be/prk82Oe-CCM,2023-06-08 02:13:07.000000
234,784689144,https://youtu.be/fy0AqAx0Qww,2023-06-08 02:17:27.000000
235,210264519,https://youtu.be/3LEApq6vp-k,2023-06-08 02:26:06.000000
236,210264519,https://youtu.be/2n_mzy1tx1E,2023-06-08 02:26:41.000000
237,353604680,https://youtu.be/toHUpXZRgTQ,2023-06-08 02:31:31.000000
238,784689144,https://youtu.be/nKcHzu182Ns,2023-06-08 02:31:42.000000
239,703883881,https://youtu.be/DjnZfngYtAo,2023-06-08 02:41:56.000000
240,353604680,https://youtu.be/DkLi8m-k9-Y,2023-06-08 02:43:30.000000
241,210264519,https://youtu.be/rMSQwIp4Jg8,2023-06-08 02:45:34.000000
242,210264519,https://youtu.be/FNnYpfONeN0,2023-06-08 03:05:50.000000
243,353604680,https://youtu.be/7xMekNPn0gE,2023-06-08 03:05:54.000000
244,353604680,https://youtu.be/eHCs9oJyhCc,2023-06-08 03:06:33.000000
245,210264519,https://youtu.be/ueeIolPxkE8,2023-06-08 03:10:10.000000
246,1732255675,https://youtu.be/kwVXdWAJQSs,2023-06-14 23:50:13.000000
247,5152542999,https://youtu.be/6BJjUgPAOlM,2023-06-21 21:01:20.000000
248,208361769,https://youtu.be/yZmc9aBAy8c,2023-06-21 21:32:57.000000
249,394215470,https://youtu.be/RbBsC4xkkTk,2023-06-21 21:40:09.000000
250,34229450,https://youtu.be/Orn8nJU_hhE,2023-06-21 21:40:28.000000
251,43524630,https://youtu.be/REWO7LdVGN0,2023-06-21 21:49:09.000000
252,6075236906,https://youtu.be/MguYlusfy4M,2023-06-21 21:49:29.000000
253,593437728,https://youtu.be/488aVBHUIHI,2023-06-21 21:49:35.000000
254,43524630,https://youtu.be/IuA-9ULCv5s,2023-06-21 21:49:59.000000
255,593437728,https://youtu.be/Ev30RsVnQUs,2023-06-21 21:50:45.000000
256,43524630,https://youtu.be/3BuyJDGL-Xk,2023-06-21 21:50:46.000000
257,208361769,https://youtu.be/HKJ1X9gs7Kc,2023-06-21 21:32:58.000000
258,43524630,https://youtu.be/ZUT7wbLFR-I,2023-06-21 21:51:18.000000
259,593437728,https://youtu.be/-RkTlsoJugE,2023-06-21 21:51:41.000000
260,6075236906,https://youtu.be/sxHQbXm9CYs,2023-06-21 21:53:18.000000
261,1070387959,https://youtu.be/aErI67y4WDA,2023-06-21 21:54:13.000000
262,6075236906,https://youtu.be/hnwBplPolEY,2023-06-21 21:54:13.000000
263,48856678,https://youtu.be/tAEek8nO11c,2023-06-21 21:54:41.000000
264,6075236906,https://youtu.be/lTdKu48t2MY,2023-06-21 21:55:36.000000
265,6075236906,https://youtu.be/jUiitFghwNI,2023-06-21 21:56:43.000000
266,394215470,https://youtu.be/OfWFfthYuW0,2023-06-21 21:56:47.000000
267,394215470,https://youtu.be/jEJlv9YcecM,2023-06-21 21:56:47.000000
268,1070387959,https://youtu.be/7DzQs7dpNL8,2023-06-21 21:57:55.000000
269,48856678,https://youtu.be/0rXCJZTRktA,2023-06-21 21:58:29.000000
270,1070387959,https://youtu.be/FNnYpfONeN0,2023-06-21 21:58:36.000000
271,593437728,https://youtu.be/HQKYqTn9fE8,2023-06-21 21:58:40.000000
272,5533270700,https://youtu.be/IGhJF2NnxsA,2023-06-21 22:03:42.000000
273,6075236906,https://youtu.be/t5dek0BpmXo,2023-06-21 22:05:31.000000
274,400971250,https://youtu.be/d-b0l3BXBaE,2023-06-21 22:07:15.000000
275,400971250,https://youtu.be/5PwjPqh-WVI,2023-06-21 22:07:39.000000
276,400971250,https://youtu.be/FMWtH685950,2023-06-21 22:07:58.000000
277,43524630,https://youtu.be/x64zGYlq2hA,2023-06-21 22:08:34.000000
278,43524630,https://youtu.be/bGXRix2_Ap4,2023-06-21 22:08:34.000000
279,208361769,https://youtu.be/Cu6_d4p-Ewo,2023-06-21 22:09:33.000000
280,34229450,https://youtu.be/SkRkcgiHBAM,2023-06-21 22:10:56.000000
281,5533270700,https://youtu.be/PeOgrmDdmOc,2023-06-21 22:11:46.000000
282,186279815,https://youtu.be/0k91tvnkmMc,2023-06-21 22:12:15.000000
283,5533270700,https://youtu.be/0k91tvnkmMc,2023-06-21 22:13:23.000000
284,5533270700,https://youtu.be/f_8mbCIlO6Y,2023-06-21 22:13:24.000000
285,5533270700,https://youtu.be/0k91tvnkmMc,2023-06-21 22:13:41.000000
286,297992374,https://youtu.be/Joz4GnU_iHw,2023-06-21 22:16:21.000000
287,297992374,https://youtu.be/wanjkvlxbho,2023-06-21 22:16:21.000000
288,978422306,https://youtu.be/IY6pJuYGUZM,2023-06-21 22:16:49.000000
289,978422306,https://youtu.be/w_l1APchGII,2023-06-21 22:20:29.000000
290,730397627,https://youtu.be/MbiD59JXNRY,2023-06-21 22:27:32.000000
291,394215470,https://youtu.be/yz0nE_br9-A,2023-06-21 22:27:57.000000
292,297992374,https://youtu.be/K6T5ph2BJwA,2023-06-21 22:28:06.000000
293,297992374,https://youtu.be/OPfnmmkOSsg,2023-06-21 22:28:07.000000
294,40564040,https://youtu.be/xPuBTmx-54E,2023-06-21 22:34:06.000000
295,378581429,https://youtu.be/6VoT-KrseHA,2023-06-21 22:37:32.000000
296,551918282,https://youtu.be/ECpCDK-2rkg,2023-06-21 22:38:57.000000
297,394215470,https://youtu.be/ZDELkiyWOOY,2023-06-21 22:41:13.000000
298,551918282,https://youtu.be/tOAs-c5jiuQ,2023-06-21 22:42:12.000000
299,551918282,https://youtu.be/tlLz3pJkZMc,2023-06-21 22:42:31.000000
300,378581429,https://youtu.be/u4yRckWcFNg,2023-06-21 22:42:54.000000
301,48856678,https://youtu.be/VX5mOS2NESg,2023-06-21 22:43:03.000000
302,1310819115,https://youtu.be/NxilU56kPu0,2023-06-21 22:46:49.000000
303,6075236906,https://youtu.be/EiNwPvE4hrg,2023-06-21 22:49:53.000000
304,6075236906,https://youtu.be/G9dhPK2oX6Q,2023-06-21 22:49:54.000000
305,208361769,https://youtu.be/c1bwQWnd-Tc,2023-06-21 22:50:04.000000
306,38039752,https://youtu.be/iwjAx3mJOSk,2023-06-21 22:54:14.000000
307,297992374,https://youtu.be/6TzhqsW9d6k,2023-06-21 22:59:13.000000
308,919930206,https://youtu.be/1QxrSqTvI44,2023-06-21 23:03:42.000000
309,919930206,https://youtu.be/vnsZ6VrprHw,2023-06-21 23:03:43.000000
310,134566371,https://youtu.be/Yfzrig2TpbY,2023-06-21 23:06:45.000000
